100,1,0,99,0,upload://IMPORT_Contact_1-0
100,1,0,99,0,upload://IMPORT_Contact_1-1
100,0,0,100,0,upload://IMPORT_Contact_1-2
100,1,0,99,0,upload://IMPORT_Contact_1-3
100,3,0,97,0,upload://IMPORT_Contact_1-4
100,0,0,100,0,upload://IMPORT_Contact_1-5
100,0,0,100,0,upload://IMPORT_Contact_1-6
